id,anchor,target,context,title,label
6980cfb409a3ff63,catheter distal end,catheter end,B65,conveying; packing; storing; handling thin or filamentary material,0.5
336423dca70783c2,gnd,earth terminal,G01,measuring; testing,0.75
7b7bd41091fc155f,color difference signal,form difference signal,H04,electric communication technique,0.25
39a5a86e4b92beeb,receive via surface,surface reaction,H01,basic electric elements,0.0
200694b915a7e338,transparent liquid crystal display,reflective liquid crystal display device,G09,education; cryptography; display; advertising; seals,0.5
cf0189bffed03273,select unit,row select decoder,H01,basic electric elements,0.25
e5cacedf0c760839,carrier transportation,charge transport,G03,photography; cinematography; analogous techniques using waves other than optical waves; electrography; holography,0.5
18943f1b59ced97b,overall weight,weight loss diet,B60,vehicles in general,0.0
c7af97947643823a,partial elliptical,source,F21,lighting,0.0
1b0c5a44684a8b26,medical product,skin care,G06,computing; calculating; counting,0.25
7c9aa3081d39cd89,ammonia recovery,nh3 recovery,C01,inorganic chemistry,0.75
6b14c3001bf9fbfe,move towards left,sand block making device,B28,"working cement, clay, or stone",0.25
7881fb8d53465860,annular neck,annular element,F02,combustion engines; hot-gas or combustion-product engine plants,0.5
d9accb69e031a3cb,killed,aluminum killed steel,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.0
68fda04736225e67,application messaging,generic client,G06,computing; calculating; counting,0.5
39165ac44bbdb0d6,selection logic,natural selection,F01,machines or engines in general; engine plants in general; steam engines,0.0
fcd49fe38f5eba4c,loudspeaker arrays,string array,H04,electric communication technique,0.0
e964520a5912cacd,pressing state,contact force,G03,photography; cinematography; analogous techniques using waves other than optical waves; electrography; holography,0.5
5d595dfec7c72540,friction lock,seal,E21,earth drilling; mining,0.5
f880fc5ce9eb2a2c,hybrid system,hybrid,B62,land vehicles for travelling otherwise than on rails,0.5
69865b0a3be58826,calibration status,social status,G01,measuring; testing,0.0
214eed1d336c343d,medical product,product testing machine,G06,computing; calculating; counting,0.0
28537ee17cdfd9fb,opposing walls,adjacent,A47,furniture; domestic articles or appliances; coffee mills; spice mills; suction cleaners in general,0.25
a5d48b3362646974,battery monitoring circuit,battery module,G01,measuring; testing,0.5
539d91c11caf877d,well pump,well motor,F04,positive - displacement machines for liquids; pumps for liquids or elastic fluids,0.75
591b1e0b6dec2907,elevation view,isometric view,H01,basic electric elements,0.5
658e5185a5b8ae54,apply to anode electrode,anode rays,H01,basic electric elements,0.0
c10d946155d6e03d,board id,unidentified material handling,G01,measuring; testing,0.25
4730cdb0e64192fd,contain based resin,hold based resin,B29,working of plastics; working of substances in a plastic state in general,0.75
39574d3665b2dd87,turbine machine,wind engine,F03,"machines or engines for liquids; wind, spring, or weight motors; producing mechanical power or a reactive propulsive thrust, not otherwise provided for",0.75
cceefcbb79c3c971,overflow device,tub,E03,water supply; sewerage,0.0
180424679a55f33f,linear change,corresponding change,G02,optics,0.5
ff7b35e7fdf72afc,hybrid bearing,novel hybrid bearing,B29,working of plastics; working of substances in a plastic state in general,1.0
f99387d3859398f5,antigen composition,multi antigen immunogenic composition,G01,measuring; testing,0.75
3947a12138b8e1f5,oxidizing enzyme,aqueous crystalline ester,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.25
7e2874e997cf0e2b,abnormal position,leakage,E03,water supply; sewerage,0.25
fab020c987c0b4ad,transfer onto substrate,transport onto substrate,B05,"spraying or atomising in general; applying fluent materials to surfaces, in general",0.75
1ab70adaa503fa7e,weldability,good bad,G01,measuring; testing,0.0
aad9bcb26b5e8d81,machine end,machine language,B41,printing; lining machines; typewriters; stamps,0.0
957b534f157c8b63,bandedge,center frequency,H03,basic electronic circuitry,0.5
999849c16ef0c69b,biomimetic,artificial,B25,hand tools; portable power-driven tools; manipulators,0.5
c95d09407470499d,based propellant,piston valve,F02,combustion engines; hot-gas or combustion-product engine plants,0.25
62227f2201331f06,inorganic hybrid,layer,B32,layered products,0.25
a45474b038f68476,relational formula,relationship expression,B61,railways,0.75
c2f2fe7ef6bf0973,friction lock,prevent movement,B62,land vehicles for travelling otherwise than on rails,0.25
14b5d45624eba562,arcuate means,linear source,H04,electric communication technique,0.25
306970c52e3bc7c7,central flow path,inner flow space,F22,steam generation,0.5
5f0227c19f7d6502,overall weight,volume,C11,"animal or vegetable oils, fats, fatty substances or waxes; fatty acids therefrom; detergents; candles",0.25
6c89bbdd33298e26,pressure signal,heating,B61,railways,0.25
ad540c8317e82873,antidiuretic,renal diseases,C07,organic chemistry,0.25
9198f356d5fcea01,partial elliptical,partial pressure,F21,lighting,0.0
2b7820b58e5476ca,return structure,tax return,B62,land vehicles for travelling otherwise than on rails,0.0
9b6a752a08c13a73,provide for tuning,guitar tuning,H01,basic electric elements,0.0
ce9403320e3959d1,activating position,activation function in neural network,B65,conveying; packing; storing; handling thin or filamentary material,0.0
78325068d07bae68,pen based computer,pen stylus,G06,computing; calculating; counting,0.5
647a1d9c4f95dacb,roll on workpiece,strip finishing horizontal cylindrical surface system,B21,mechanical metal-working without essentially removing material; punching metal,0.25
1812bcd57c03a676,glass part,glass,B41,printing; lining machines; typewriters; stamps,0.75
d7d4311840a352a5,pipe box,cast,C21,metallurgy of iron,0.25
474c874d0c07bd21,dry corn,dry corn starch,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.5
15861b29d77cc4d5,toolpaths,tool,D03,weaving,0.5
ffb5b34fa960e947,hrb,virtual hardware,H04,electric communication technique,0.25
9e6cbebe7c488818,retainer bolts,retainer for midline diastema,B29,working of plastics; working of substances in a plastic state in general,0.0
88e39425458f51f8,deflect light,deflected,H01,basic electric elements,0.5
e8e745d367624e6a,align with input shaft,align with input shaft,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,1.0
7b88e8d0a69b7e2d,define panel,display surface,C02,"treatment of water, waste water, sewage, or sludge",0.25
b2923587ca2fe65c,conduct cables,convey wires,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.75
fa4d48622e047dd4,ammonia recovery,aqueous solution recovery,C01,inorganic chemistry,0.5
08d1a6ca2b851015,transparent liquid crystal display,liquid molecules,G09,education; cryptography; display; advertising; seals,0.0
8644b3ce3c34c7ee,illumination condition,state,B60,vehicles in general,0.0
eb64a5766aadbab4,source voltage,drain voltages,B60,vehicles in general,0.5
ac72fbb3472b82fd,insulation sleeve,electrical housing,D01,natural or man-made threads or fibres; spinning,0.25
c03a4de4cb01c6ff,offset table,correction storing unit,H04,electric communication technique,0.25
b84da4feefaa99d8,color difference signal,color signal light from source,H04,electric communication technique,0.5
6eeec83a2b61bf26,conh2,carbonyl functional group,C09,dyes; paints; polishes; natural resins; adhesives; compositions not otherwise provided for; applications of materials not otherwise provided for,0.25
8bcd5702933b8ef6,interconnect site,interconnection sites,H01,basic electric elements,1.0
91bec6c493e01929,appropriate adjustment,permissible adjustment,B24,grinding; polishing,0.75
05f8a1b5417c4787,component composite coating,coat layer basecoat coating,C09,dyes; paints; polishes; natural resins; adhesives; compositions not otherwise provided for; applications of materials not otherwise provided for,0.25
ac4674f04eb3faa5,rotate on its longitudinal axis,rotate,B24,grinding; polishing,0.25
ae772cdabe68f60c,resilient spring clip,include resilient clip,A61,medical or veterinary science; hygiene,0.5
8140412b5ccc1921,wedge device,device surface,G02,optics,0.5
17888f3cc14fd0a3,adaptive linear,adaptive linear digital model,H04,electric communication technique,0.5
d9dd6025a1c0416c,machine end,machine system,B41,printing; lining machines; typewriters; stamps,0.5
7ebf95d80f3a6dfa,insulation sleeve,information code,H01,basic electric elements,0.25
76f98438fd29d644,make of slabs,floor cleaner,E04,building,0.0
852a13f0866b3906,indoor room,play room,F24,heating; ranges; ventilating,0.5
c31b2fdaf7cce109,pre established parameters,pre established shoe data,A43,footwear,0.5
e0b548b53a2e8b4e,flexible shunt,flexible rubber,H01,basic electric elements,0.0
281f1b5ec4d8f5b7,laser beam optical,laser beam homogenizer,G02,optics,0.75
d862f8048801c478,electromagnetic input,pulsed inputs,G01,measuring; testing,0.5
1b5f4e9b1f12f812,component composite coating,component curable coat,C09,dyes; paints; polishes; natural resins; adhesives; compositions not otherwise provided for; applications of materials not otherwise provided for,0.25
702c66b5c4078b68,renewable power,geothermal power,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.5
98f375be82a95cab,rotate on its longitudinal axis,locate on longitudinal axis,E06,"doors, windows, shutters, or roller blinds in general; ladders",0.5
b162659f01a3c70c,selection logic,parameter control unit,H05,electric techniques not otherwise provided for,0.25
e6e467efae36cf50,mount on cylinders,printing transfer roll,B41,printing; lining machines; typewriters; stamps,0.25
2bd5dc052e7b0d15,close gate,cutter blade for tape dispenser,B65,conveying; packing; storing; handling thin or filamentary material,0.25
b90b39e7527c8bc4,arm design,arm configuration,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.75
e0b2e652cdabe31c,indoor room,allowing indoor return,F24,heating; ranges; ventilating,0.25
57e18aa92d551032,pulverulent material,liquid composition,B22,casting; powder metallurgy,0.25
06b8569bbfca95d3,kraft cooking,pulp digestion,C01,inorganic chemistry,0.5
279e9af0d7cd5179,use balance,balance in wallet,A63,sports; games; amusements,0.0
8c45b1aa3e2a27e8,tap portion,scribing apparatus,B23,machine tools; metal-working not otherwise provided for,0.25
66248e34d71c2470,rotatable chamber,rotatable chambers,B05,"spraying or atomising in general; applying fluent materials to surfaces, in general",1.0
45f6a92225b3d102,flux regulator,regulation of respiration,H02,generation; conversion or distribution of electric power,0.0
d1065751b9098987,cathode layer,cathode substrate,G01,measuring; testing,0.75
416041aefd1fe630,shift link,transmission link,A47,furniture; domestic articles or appliances; coffee mills; spice mills; suction cleaners in general,0.5
36b3f277c9861282,move to range,lever,F15,fluid-pressure actuators; hydraulics or pneumatics in general,0.5
7be0096f11df233e,psd functions,energy functions,G07,checking-devices,0.25
35481e4d31f8f17c,radio wave transmission,measured radio the transmission,B29,working of plastics; working of substances in a plastic state in general,0.5
3a2dc09da8da244f,pulse width modulated control,wall width,G02,optics,0.0
7c0c1d8760885706,coupling factor,primary inductance,G01,measuring; testing,0.5
c93694957a7cf780,comfortability,task performed,B62,land vehicles for travelling otherwise than on rails,0.25
6df2dbdd979e1cdc,shaped substrates,shape substrates,B24,grinding; polishing,1.0
b95f0278c21c080d,board manufacture,manufacture,C04,cements; concrete; artificial stone; ceramics; refractories,0.25
c7e11e374c52eec4,wood article,article spinner,B44,decorative arts,0.0
812ca6096396551d,well pump,mud manifold,F03,"machines or engines for liquids; wind, spring, or weight motors; producing mechanical power or a reactive propulsive thrust, not otherwise provided for",0.25
82b9817b9d75326e,fire cartridges,extinguisher,C06,explosives; matches,0.25
35b3d78b0c25bb83,operating channel,channel rejection,G07,checking-devices,0.25
a7b149d9aa0aab95,single pumping chamber,single pumping mechanism,F04,positive - displacement machines for liquids; pumps for liquids or elastic fluids,0.5
b265cff82664b9af,equivalent molar,unit of measurement,C01,inorganic chemistry,0.25
a8cf66f458321812,useful metal,titanium,C22,metallurgy; ferrous or non-ferrous alloys; treatment of alloys or non-ferrous metals,0.5
f1327812146834aa,polymeric ester,ester polymer,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.75
088e430ae1dec40e,opposing walls,wall system,B60,vehicles in general,0.75
26c0231601242aad,air flow line,water absorbent resin,B63,ships or other waterborne vessels; related equipment,0.25
d431803dcc56ee99,flexible membrane,resilient membrane,H02,generation; conversion or distribution of electric power,0.25
f5727f170fde0b39,vacuum cups,cupboard,E01,"construction of roads, railways, or bridges",0.0
eedaa061b1ee7622,light sensitive composition,photographic halide element,C07,organic chemistry,0.5
4597d7741fd05c38,extend from groove bottom,extending in circumferential groove portion,B60,vehicles in general,0.5
bfe49cd66bb5669d,central flow path,unrestricted gas path,G05,controlling; regulating,0.5
b604f4544c0fdbdd,video lines,signal lines,G09,education; cryptography; display; advertising; seals,0.5
51bf03ed704abd82,combination function,control function,H04,electric communication technique,0.25
386cb7df064c9c4e,material formation,soil formation,H01,basic electric elements,0.0
630a4f279abc6cb8,retainer bolts,retainer invoice,B29,working of plastics; working of substances in a plastic state in general,0.0
0f5cdbd63786b90c,define panel,panel definition,C02,"treatment of water, waste water, sewage, or sludge",0.75
cb9a81ecc0b903c1,associated log,downward facing wedge,B27,working or preserving wood or similar material; nailing or stapling machines in general,0.25
a0f66b1779705700,data output circuit,processor circuit,H03,basic electronic circuitry,0.25
d2ced52635e36910,collator,polishing machine,G11,information storage,0.0
bb126aa8bd5b45c0,optical glasses,optical materials,G02,optics,0.5
331eb3c93a433a12,surface altering agent,terrain surface,C01,inorganic chemistry,0.0
e2452c0ae10f576c,image signal generation,image signal reproducing apparatus,H04,electric communication technique,0.5
c467efbdcb86c551,vegfr2,vascular endothelial growth factor receptor 2,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.75
1b8b56214f41f96c,source voltage,source current,G11,information storage,0.5
8204331281f66059,elevation view,circuit architecture,H01,basic electric elements,0.25
b8857f3dd8bcaea4,carry by platform,supply channel,E04,building,0.25
32ecb7b79b7ffca8,rear adjustment,front adjustment,E05,locks; keys; window or door fittings; safes,0.25
6374cfec8daf5edb,flow openings,openings,G01,measuring; testing,0.5
89cacf366a672266,dna strand,wire strand,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.0
0ea9f7166ba46477,electric starter,power circuit,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.25
2927ebe2f6fa26df,arcuate means,support rod,D03,weaving,0.25
cf926c3e2c6c8be6,soft polymeric,surface stickiness,C07,organic chemistry,0.25
d193c8abfc9b2f8e,roll on workpiece,roll on perfume,B23,machine tools; metal-working not otherwise provided for,0.0
f8bbe35c1c0911d0,seal teeth,seal teeths,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,1.0
62e691098457fcba,agitate means,stir means,B28,"working cement, clay, or stone",0.75
751eaf35ab591b53,make of slabs,mining area,E21,earth drilling; mining,0.25
f6aaca702ae77b88,el display,tv,H01,basic electric elements,0.25
7e5ecfb50120b5b9,length light,spot,G03,photography; cinematography; analogous techniques using waves other than optical waves; electrography; holography,0.25
c96b59d396f23d17,type parameter,normals,H04,electric communication technique,0.0
8aa0862be56fd38e,antidiuretic,natriuretic,C07,organic chemistry,0.5
422af09805afbd8e,gnd,electricity,H01,basic electric elements,0.25
9e37cca0218aab5d,rna seq,nucleic acid sequencing,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.5
7d85de61d14c4d44,mount on cylinders,clamp on cylinders,B41,printing; lining machines; typewriters; stamps,0.75
76218f396103ad7e,turbine machine,turbine,F01,machines or engines in general; engine plants in general; steam engines,0.5
95ba1044f86155fa,glass part,liquid glass,B41,printing; lining machines; typewriters; stamps,0.0
34db37789df13766,fan rotation speed,compressor operating frequency,F01,machines or engines in general; engine plants in general; steam engines,0.5
bc16c9b546a867c8,make of high density polyethylene,make from high density polyethylene,H02,generation; conversion or distribution of electric power,0.75
52949cf88825a48b,corresponding toothed,cycle protection gear,G06,computing; calculating; counting,0.0
70b1559a8fa2fbc8,well pump,deep well pump,F04,positive - displacement machines for liquids; pumps for liquids or elastic fluids,0.5
03a923d049c8ef1e,prevent accidental separation,prevent spreading,A44,haberdashery; jewellery,0.0
3a19fba978323809,seal teeth,turbine used,G01,measuring; testing,0.5
d73fe0e54ada5feb,pulsed plasma,low plasma potential,H05,electric techniques not otherwise provided for,0.5
201be984852a7b7f,sectional layer,sectional pattern,B22,casting; powder metallurgy,0.5
419ebe7bf3517868,medical product,combination product,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.5
540f8e264b1ebbfc,sphygmomanometer,tv monitor,G09,education; cryptography; display; advertising; seals,0.0
ed33c2b7e657b60e,terephthalate polyester,polynomial definition,C09,dyes; paints; polishes; natural resins; adhesives; compositions not otherwise provided for; applications of materials not otherwise provided for,0.0
68d91e3770edf2ef,page file,main memory storage,G09,education; cryptography; display; advertising; seals,0.5
1630929325b57d7b,contact cable,high power,H01,basic electric elements,0.25
bea7a81b11dcc342,el display,led,H04,electric communication technique,0.5
306ddca77aa692ad,sphygmomanometer,blood pressure monitor,G09,education; cryptography; display; advertising; seals,0.75
595dac3993ca946b,rizatriptan,bizaliv,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.75
de5625f1cda7f9cc,end of bars,end product of protein,D03,weaving,0.0
73f6a5f3cc85d4f8,combination function,logic function,H04,electric communication technique,0.25
fab035e72604e9e7,fan rotation speed,fan rotation value,F01,machines or engines in general; engine plants in general; steam engines,0.5
fedeb931783f0923,animal fats,hydrogenated animal fat,C11,"animal or vegetable oils, fats, fatty substances or waxes; fatty acids therefrom; detergents; candles",0.5
f36814f1695c1a39,rotatable chamber,test,G01,measuring; testing,0.0
1d97cf170ee026c3,alumino silicates,oxides containing zeolites,G03,photography; cinematography; analogous techniques using waves other than optical waves; electrography; holography,0.5
d65c416d0e656f0e,annular ends,tire changer,B60,vehicles in general,0.25
3020f2762bdb372e,fidelity,fidelity investments,H02,generation; conversion or distribution of electric power,0.0
74d8896a834ccba0,component control,zero component analysis,B60,vehicles in general,0.0
937d6ed9c04389e6,duplex device,duplex house,H04,electric communication technique,0.0
7a5fb3e691572f23,generated electrical power,electrical power,H02,generation; conversion or distribution of electric power,0.5
10261d321baf6b27,mount on cylinders,mount theory,B41,printing; lining machines; typewriters; stamps,0.0
dde72e8672133523,pushing pin,pincode,F03,"machines or engines for liquids; wind, spring, or weight motors; producing mechanical power or a reactive propulsive thrust, not otherwise provided for",0.0
5a812b409e34f811,flexible glass substrate,flexible of substrates,C03,glass; mineral or slag wool,0.25
9ec6ad179a2c0893,alpha gypsum,caso4,B32,layered products,0.75
a91116896092b67c,combine with optical elements,optical axis,G11,information storage,0.25
feb60363b62b94e4,return structure,circuitous shape,F27,furnaces; kilns; ovens; retorts,0.25
92de191f10ad068f,cache segments,cache lines,G06,computing; calculating; counting,0.75
590d49b1e76bff49,hardware blocks,hardware engine,G06,computing; calculating; counting,0.0
e754a7035246dfdf,pressure signal,electro pneumatic valves,B61,railways,0.25
7a5078a4c6e4a7f8,regeneration agent,effluent,B01,physical or chemical processes or apparatus in general,0.25
9ceca5a4bcf76dd9,fountain head,switch,B67,"opening, closing {or cleaning} bottles, jars or similar containers; liquid handling",0.25
b15e8a09bdecc3b7,lifting finger,weight lifter,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.0
19b578a41aff754c,wiring trough,wiring trough fixedly,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.5
c88e9f60268c3ca3,spreader body,cultivation device,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.25
351398c1d3878738,sequence conservation,nucleic acid,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.25
22f65e827a86b8e3,apply to anode electrode,supply to anode,H01,basic electric elements,0.75
323e9be64c0d7e64,selection logic,decision making,F01,machines or engines in general; engine plants in general; steam engines,0.25
1fc5825900208179,type parameter,restricted access further,H04,electric communication technique,0.0
3a20f8d3a1f35c7e,dry coating composition1,food composition,A23,"foods or foodstuffs; treatment thereof, not covered by other classes",0.25
b97780db71c63c7c,data output circuit,data buffer,H03,basic electronic circuitry,0.25
0603cdcc17d3ce86,length light,length of laser,G03,photography; cinematography; analogous techniques using waves other than optical waves; electrography; holography,0.5
7a38c64adc0b8323,hinge mechanisms,closing hinge mechanism,E05,locks; keys; window or door fittings; safes,0.5
2b89b56eb6e78735,opposing walls,wall surfaces,B60,vehicles in general,0.5
01f07ec7056b13e1,data output circuit,data storage circuit,H03,basic electronic circuitry,0.5
1879e1442ff492fe,roll on workpiece,roll on workpiece,B23,machine tools; metal-working not otherwise provided for,1.0
1d31c93a3bd4f2b8,resilient spring clip,resilient leap clip,A61,medical or veterinary science; hygiene,0.75
3eb63834ff35a6ed,vegfr2,nuclear reprogramming factor,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.0
7fb6fed94bd61178,el display,el emitting,G02,optics,0.5
b9175ec18783de8f,collator,bin,G11,information storage,0.25
371d827b87bbd340,web transfer,web guide,B29,working of plastics; working of substances in a plastic state in general,0.5
ecf3a091dbf7e5da,inner fluid conduit,inner paint,G01,measuring; testing,0.0
6c0ffc061ce4b63f,transfer onto substrate,transfer onto substratum,B05,"spraying or atomising in general; applying fluent materials to surfaces, in general",0.75
191fa307cc0fe398,oxygen lean,oxygen containing species,C10,"petroleum, gas or coke industries; technical gases containing carbon monoxide; fuels; lubricants; peat",0.5
95830bde1a3bfc18,el display,el apparatus,H01,basic electric elements,0.75
7c73c2df1a2a2d23,chemical activity,chemical adsorption function,B01,physical or chemical processes or apparatus in general,0.5
8f605f675301b072,sealable adhesive,sealable seal,B65,conveying; packing; storing; handling thin or filamentary material,0.5
086e60727896e57e,flow openings,discharge,F04,positive - displacement machines for liquids; pumps for liquids or elastic fluids,0.25
5c76a0b893c48a92,central flow path,central passage,B01,physical or chemical processes or apparatus in general,0.75
a6065b522e707c0b,ply tire,tire ply rating,B60,vehicles in general,0.5
912f794c3edf57d9,source channel,turbo,H04,electric communication technique,0.0
bf6f1333f8c0789e,gold alloy,amalgam,B01,physical or chemical processes or apparatus in general,0.25
613f96bc8765b34d,medical product,food industry,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.25
47551c181f90d587,materially less,much greater,H01,basic electric elements,0.25
6b63ce332d5ad6cc,request buffer,automatic repeat request buffer,F02,combustion engines; hot-gas or combustion-product engine plants,0.5
0902c03ada8ee57a,expandable intraluminal,implantable,A61,medical or veterinary science; hygiene,0.25
551747e44f80d9f5,gutter hanger,gutter,A47,furniture; domestic articles or appliances; coffee mills; spice mills; suction cleaners in general,0.5
6e1039964f354c0d,surgical gloves,relate to gloves,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.5
48871b486fe86b17,parallel orientation,fiber orientations,G06,computing; calculating; counting,0.25
aab9c39b7c61e24c,terephthalate polyester,polyester,B29,working of plastics; working of substances in a plastic state in general,0.5
d71d766f5601ca5a,oxygen lean,oxygen air,F25,refrigeration or cooling; combined heating and refrigeration systems; heat pump systems; manufacture or storage of ice; liquefaction solidification of gases,0.5
d1895ce7c2c0daba,source voltage,current source resistance,G11,information storage,0.25
a4dc459aa1f27d2a,metal phase,metal region of space,B22,casting; powder metallurgy,0.75
200d076f1894a20c,receive via surface,attach via surface,B05,"spraying or atomising in general; applying fluent materials to surfaces, in general",0.25
af3c70aeae0057a8,vacuum cups,holes,E01,"construction of roads, railways, or bridges",0.25
65e93dc14260ff58,combustion elements,ashes element,F24,heating; ranges; ventilating,0.0
26f3113e6feda8f0,select unit,add compare select unit,H03,basic electronic circuitry,0.5
8388106e25f7a236,transport from layer,coating,D04,braiding; lace-making; knitting; trimmings; non-woven fabrics,0.25
ffe33cc0dd6c1af8,fluorinated olefin,oled,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.0
c1378f26d8bf5881,lateral power,sensor,H01,basic electric elements,0.25
6709310e49b14808,form as body,form as single part,H04,electric communication technique,0.5
3aa4b0f5c3c331fc,expandable scaffold,beam structure,E04,building,0.25
a79855c3e754ddce,gold alloy,electronic equipment,C22,metallurgy; ferrous or non-ferrous alloys; treatment of alloys or non-ferrous metals,0.25
1f4d3466eb2abe3d,pen based computer,pen based tablet,B65,conveying; packing; storing; handling thin or filamentary material,0.75
8df03403f4c0cfda,air flow line,gas supply side,B63,ships or other waterborne vessels; related equipment,0.75
021efec4d5baa099,receive acceleration,receive from acceleration sensor,G05,controlling; regulating,0.5
bff5fadd23e17dcf,seal teeth,groove joints,F01,machines or engines in general; engine plants in general; steam engines,0.5
0273e0056de463fd,associated log,rectangular boards,B27,working or preserving wood or similar material; nailing or stapling machines in general,0.25
27188f4afb1e2e4e,transition member,lateral edges,E04,building,0.25
7adff6e10e0c89c1,map display system,navigation device,G09,education; cryptography; display; advertising; seals,0.75
33bbc12f2ff7de47,vertical chute,passage through which objects are moved,B65,conveying; packing; storing; handling thin or filamentary material,0.75
76be37dca76944ff,polymeric ester,glycerol,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.25
214d55722d50317d,tap portion,tapping portion,B23,machine tools; metal-working not otherwise provided for,0.75
5762dbbe541ca135,speed control means,noncontrolling speed,G05,controlling; regulating,0.25
f0fcc9d7507aa045,opposing walls,sides,A46,brushware,0.5
14fbf136482fc476,smooth outer surface,substantially outer surface,B60,vehicles in general,0.5
f0cd0109ece17b16,activating position,opening,A61,medical or veterinary science; hygiene,0.25
85cd0fd54a84a26e,issued patent,issued cheque,F23,combustion apparatus; combustion processes,0.0
74d473471ddabbbd,output center,output feedback signal,B62,land vehicles for travelling otherwise than on rails,0.0
8715b0b8f4a3d6cf,optimal quantity,amount,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.5
65ebc8279260c5cd,well pump,piston pump,E03,water supply; sewerage,0.5
fcd4ef146718b176,ammonia recovery,recycling process,C01,inorganic chemistry,0.25
bda1c5857b4b209b,androgen receptor modulators,androgen receptor ligands,C07,organic chemistry,0.5
7c36339ee732e31e,coupling arms,duplication error,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.0
717b335c4a3aed65,obtain from fractions,proportions,C07,organic chemistry,0.25
3ad6993c95e29357,toolpaths,guideway,B22,casting; powder metallurgy,0.25
8ebcb853a2abacc7,project onto surface,plan onto surface,G03,photography; cinematography; analogous techniques using waves other than optical waves; electrography; holography,0.5
58fb12ebedbceb05,selection logic,module,F01,machines or engines in general; engine plants in general; steam engines,0.25
82d3f256e8784370,olefin production,cosmetic synthesis,C10,"petroleum, gas or coke industries; technical gases containing carbon monoxide; fuels; lubricants; peat",0.0
33c4cb2439ae796d,rotor stages,stator vanes,F01,machines or engines in general; engine plants in general; steam engines,0.25
8172cf0545801c26,electric starter,electrical motor starter,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.75
b1cac2539abcd43c,vegfr2,marine vessel,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.0
f4c178c9789f184c,based propellant,a substance used as a reagent in a rocket engine,F02,combustion engines; hot-gas or combustion-product engine plants,0.75
beb7e3307256ec5b,pushing pin,rotating sliding roller,B60,vehicles in general,0.25
aa9f092039b24642,transition member,members in transition,F02,combustion engines; hot-gas or combustion-product engine plants,1.0
7f71732a75cde37c,cement composite,food material,C04,cements; concrete; artificial stone; ceramics; refractories,0.0
6c08f6d42b2f7c9f,vertical comb,vertical injection moulding machine,B81,microstructural technology,0.0
3d5a777ab47b8f39,sheet supply roller,paper drawing roller,H04,electric communication technique,0.75
488cfd337a56ddfa,fall to low value,low logic value,B60,vehicles in general,0.5
9c5a0d2650eab64c,rotary section,rotary member,H01,basic electric elements,0.75
a462b53ff10b6dae,wedge device,counter gripping element,E01,"construction of roads, railways, or bridges",0.5
c688624104e3cdc8,melodies,theme park,G10,musical instruments; acoustics,0.0
66466cd829a14e9e,video lines,source data,G09,education; cryptography; display; advertising; seals,0.5
90b40e679dcf856c,overall condition,condition,B62,land vehicles for travelling otherwise than on rails,0.5
76bfc0bbaa7e2e21,hybrid system,hybrid selection system,C07,organic chemistry,0.5
b625d6e0c7dd1154,catching surface,catching part,B65,conveying; packing; storing; handling thin or filamentary material,0.75
bd306c37e9ba4029,operating channel,channel,H04,electric communication technique,0.5
df5beba774e44544,laser beam optical,laser optical,G02,optics,0.5
