id,anchor,target,context,title,label
9d25f663b5a72f97,fluorinated olefin,fluorochemicals,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.25
ecf8d1a70ad4762d,data output circuit,data analytics,H03,basic electronic circuitry,0.0
ece27e2c2cb40ee5,donor plasmid,double game,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.0
d90af70a9e97879a,walking aids,mobility aid,B62,land vehicles for travelling otherwise than on rails,0.75
01ab9535b22f535a,overall weight,weight total weight,C11,"animal or vegetable oils, fats, fatty substances or waxes; fatty acids therefrom; detergents; candles",0.25
21540b3e58e3bed4,pressing state,pressed state,G03,photography; cinematography; analogous techniques using waves other than optical waves; electrography; holography,1.0
b64109635cf03c98,cap component,closure component,B65,conveying; packing; storing; handling thin or filamentary material,0.5
28a4946499d9ecc7,calling card,numbers,G06,computing; calculating; counting,0.25
32074619438f7a64,central flow path,center side flow path,G05,controlling; regulating,0.75
82ba64bf587db5aa,provide car,locomotive monitoring system,B61,railways,0.25
8e86153d1c38a326,travele in direction,travel route generating,G01,measuring; testing,0.25
120bbf15d64ed336,weldability,spot weldability,C25,electrolytic or electrophoretic processes; apparatus therefor,0.5
83ee72c4a395263f,combination function,function of bile,H04,electric communication technique,0.0
02a3992339b10816,shaped engaging,engaging,A41,wearing apparel,0.5
f63dd4f37489ad53,storage lid,storage cover,B60,vehicles in general,0.75
d5b02cd587f70c00,calling card,exemplary telecommunications arrangement,G08,signalling,0.5
c2d359e83147d128,control in steps,regulate in steps,B24,grinding; polishing,0.75
b87b7cae9ebff93b,undulation,conveyor type machine,B31,"making articles of paper, cardboard or material worked in a manner analogous to paper; working paper, cardboard or material worked in a manner analogous to paper",0.25
a3f1eb15051e2c1e,coupling factor,coupling ratio coefficient,C04,cements; concrete; artificial stone; ceramics; refractories,0.5
d4ed65734ea5c246,target pointer,current reference position,G06,computing; calculating; counting,0.5
cab80439f65f42e1,contain elastomer,comprise silica,C09,dyes; paints; polishes; natural resins; adhesives; compositions not otherwise provided for; applications of materials not otherwise provided for,0.0
b8d164e7f1e486ea,pen based computer,pen based tablet computer,B65,conveying; packing; storing; handling thin or filamentary material,0.75
b6e9c1889b126a41,base fuels,carbon type,C10,"petroleum, gas or coke industries; technical gases containing carbon monoxide; fuels; lubricants; peat",0.0
390f38db836559d0,summits,sealing lid,B65,conveying; packing; storing; handling thin or filamentary material,0.25
40af82d1b6c4a7e7,donor plasmid,dnaa boxes,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.25
e18be75065bcaf89,based propellant,energy production,C06,explosives; matches,0.25
8f8d586d28011d41,sawtooth waves,sawtooth sine waves,G04,horology,0.5
c6a9f530b301388a,arc type,arc kind,G01,measuring; testing,0.75
b01563ef182603c6,perfluoroalkyl group,hydroxyl atom,A63,sports; games; amusements,0.25
c8d58af1acd51600,opaque walls,plastic pipe product,B29,working of plastics; working of substances in a plastic state in general,0.25
466eccc3c7bac37f,neural stimulation,convolutional neural network,H04,electric communication technique,0.0
3c790be155311497,brake arms,brake arms pivotally,B62,land vehicles for travelling otherwise than on rails,0.5
73ee8f400a56f840,adaptive linear,flexible linear,G01,measuring; testing,0.5
0e6793bf5620f257,mat sections,support mats,B07,separating solids from solids; sorting,0.5
d05ec3f3e0e2f6f4,dihalo compound,corresponding compound,C07,organic chemistry,0.25
c2931396548b996f,arrange in fashion,promoting fashion,G03,photography; cinematography; analogous techniques using waves other than optical waves; electrography; holography,0.0
1533d0f4c0667481,target pointer,disc,F41,weapons,0.0
fffd19c1c50fc108,general anesthesia,local anesthesia,A61,medical or veterinary science; hygiene,0.5
b7675670095f96f0,use in positioning,positioning statement,G01,measuring; testing,0.0
be8b64a109ca89d7,produce liquid hydrocarbons,liquid state,C10,"petroleum, gas or coke industries; technical gases containing carbon monoxide; fuels; lubricants; peat",0.0
e3e55d87aa888909,activating position,active transport,G06,computing; calculating; counting,0.0
2297a63ccce24e3a,contact cable,sleeper bound devices,B61,railways,0.25
d49cdbfd269e291d,stability function,family function,B60,vehicles in general,0.0
5b1373274e9b601b,disk type recording medium,disk recording,G11,information storage,0.5
63b59b1a570530a1,generated electrical power,alternative energy,H02,generation; conversion or distribution of electric power,0.25
92f29ce5e4fb7ca2,travele in direction,travel plan,G01,measuring; testing,0.25
cfbee4232febe009,split into flows,current flow,H04,electric communication technique,0.25
138eabc9940cef74,central flow path,annular outlet passage,B01,physical or chemical processes or apparatus in general,0.5
a748c8245e1435fd,cathode layer,hole layer,G01,measuring; testing,0.5
8f567de1265ad93d,use physically unclonable functions,physically unclonable,H04,electric communication technique,0.25
26727d1de5690445,form as body,forming as a case,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.5
b0b5ba9cbfe46d65,inner contact,inner support,B23,machine tools; metal-working not otherwise provided for,0.75
feadc77e5ec3442e,feed control valve,check valve,B23,machine tools; metal-working not otherwise provided for,0.5
b42dacaab70eedae,slot open,recess open,A61,medical or veterinary science; hygiene,0.5
7251fb084a4593b8,produce by recombinant dna technology,human recombinant hepatitis b vaccine,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.5
6108ab1a553aff3b,time digital signal,controller digital signal,H03,basic electronic circuitry,0.5
dbd49b2fb3ae1427,outer bar,second outer bar,A47,furniture; domestic articles or appliances; coffee mills; spice mills; suction cleaners in general,0.5
39745b3d647c315c,sawtooth waves,wave surf,G10,musical instruments; acoustics,0.0
ad6171a6d6d21c4a,instruction processing,instruction stream processor,G06,computing; calculating; counting,0.5
1ef18ca064eef721,starch component,protein portion,C09,dyes; paints; polishes; natural resins; adhesives; compositions not otherwise provided for; applications of materials not otherwise provided for,0.25
553f62d5a2cb0f8f,biocytin,2s 6 5 3as4s6ar 2 oxo 133a466a hexahydrothieno34 dimidazol 4 ylpentanoylamino 2 azaniumylhexanoate,C07,organic chemistry,0.75
38559ad8cfe3d7ec,respective emitter,liquid source,H03,basic electronic circuitry,0.0
27e3e52f0e9b05e2,web transfer,curvilinear valve pin,B29,working of plastics; working of substances in a plastic state in general,0.25
0c0e8472c37f3528,angular contact bearing,angular contact bearings,G01,measuring; testing,1.0
0d64bbe818f56954,elastic assembly,elastic member,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.5
3ad925afdeed5a67,opening assembly,opener apparatus,E05,locks; keys; window or door fittings; safes,0.75
e728b52d5beb5341,offset table,time offset table,H04,electric communication technique,0.5
0793762ca51640cd,rhodium carbonyl,rhodium oxide,C07,organic chemistry,0.25
b23571e2fd14bd9c,agitate means,shaking means,B01,physical or chemical processes or apparatus in general,0.75
d23dfede6bfa1de4,reflection type liquid crystal display,reflective panel,G02,optics,0.5
9d9930c089943b9c,acid absorption,acid indigestion,B08,cleaning,0.0
1b8e4e3eda701df7,display different pictures,display various images,H04,electric communication technique,0.75
1dfca746565cbe07,embossing portion,debossing portion,B44,decorative arts,0.25
b94d92a6568034cf,optical glasses,compositions examples,C03,glass; mineral or slag wool,0.25
7b954f72c1df6b64,treatment programs,conditional treatment,F22,steam generation,0.5
fd66696073c3940f,decoy oligonucleotide,decoy person,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.0
50f3c19cf502ba9c,gas leak,malfunction,A62,life-saving; fire-fighting,0.5
f311d8f16df780df,verifiable,confirmable,H04,electric communication technique,0.5
6c3f506c8b89aa29,nozzle receptacle,eye receptacle,B29,working of plastics; working of substances in a plastic state in general,0.0
843784b10781b1af,neural stimulation,neural stimulation therapy,H04,electric communication technique,0.5
4894212b9f064ae7,antigen composition,composition of ors,A61,medical or veterinary science; hygiene,0.0
80426b848a11f5d4,coupling arms,coupling bar,H03,basic electronic circuitry,0.75
9e95cfde56f682d9,water product,solid product,C10,"petroleum, gas or coke industries; technical gases containing carbon monoxide; fuels; lubricants; peat",0.0
0e5756fcafef5c1d,fence post,post office,E04,building,0.0
c51022b89bce408c,sand formation,sand development,E21,earth drilling; mining,0.75
53563328e53a8ce2,main pulse laser,output main pulsed laser,H01,basic electric elements,0.5
915e5a8374ecb070,ftir spectrometer,infrared spectrometer,G02,optics,0.75
f6172baffc1425a1,planar gear sets,gears,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.5
28fd97911d41761c,feed control valve,switching over valve,F25,refrigeration or cooling; combined heating and refrigeration systems; heat pump systems; manufacture or storage of ice; liquefaction solidification of gases,0.25
eb76ca1cd288a452,deteriorated,original,G06,computing; calculating; counting,0.0
3447603c9d914259,paraboloid,circular paraboloid,B61,railways,0.5
0e96b7af2019f26f,wave generation,communication,A63,sports; games; amusements,0.5
6bfe4f3295caaa68,acid absorption,oxide,B08,cleaning,0.25
046e260d0b242c27,metallic binder,metal synthetic resin binder,H01,basic electric elements,0.5
dab5724f6832c7af,provider networks,service provider,H04,electric communication technique,0.25
33236696b509860f,request buffer,storage database order,H04,electric communication technique,0.25
29fe3293e7fc812e,negative collector,dust collect,C23,"coating metallic material; coating material with metallic material; chemical surface treatment; diffusion treatment of metallic material; coating by vacuum evaporation, by sputtering, by ion implantation or by chemical vapour deposition, in general; inhibiting corrosion of metallic material or incrustation in general",0.0
0bf6ea15e0e94506,moisture proof film,aforementioned proof films,H05,electric techniques not otherwise provided for,0.5
dd46df0fdb71c584,lateral power,feeder line,H01,basic electric elements,0.25
2e8ed2dced725be1,cyanoacrylate polymer,cyanoacrylate adhesives,B41,printing; lining machines; typewriters; stamps,0.75
e70300d472dd5eff,embedding groove,embedded groove,F23,combustion apparatus; combustion processes,1.0
e41d59bc77b369ea,perfluoroalkyl group,vinyl group,C11,"animal or vegetable oils, fats, fatty substances or waxes; fatty acids therefrom; detergents; candles",0.25
a8226c335c258586,water propulsion device,water propulsion,F01,machines or engines in general; engine plants in general; steam engines,0.5
9fa91f39cf566b5a,measure surface temperature,parameter,D06,treatment of textiles or the like; laundering; flexible materials not otherwise provided for,0.25
2ce9c30be64a2f0f,adjustable multiple,multiple modifiable,B23,machine tools; metal-working not otherwise provided for,0.75
32ee1002e725c5f7,chagas disease,american trypanosomiasis,A61,medical or veterinary science; hygiene,0.75
cc38b0252751e99e,image signal generation,amber signal,H04,electric communication technique,0.0
66fd14a18e5010d9,clock input,inputs,G07,checking-devices,0.5
bf513182e8576381,registration hole,blood vessel hole,B41,printing; lining machines; typewriters; stamps,0.0
8d5a9922dffa0780,rotatable chamber,revolving vessel,A23,"foods or foodstuffs; treatment thereof, not covered by other classes",0.5
58d53838db639ef0,olefin production,ocular injury,B01,physical or chemical processes or apparatus in general,0.0
25698a6a6e14b619,photodefinable,photo structurable,H05,electric techniques not otherwise provided for,0.75
eb2db307b9224db3,polls,polls,B21,mechanical metal-working without essentially removing material; punching metal,1.0
5feb8ba5c3bae2da,rotatable chamber,mixing chamber,B01,physical or chemical processes or apparatus in general,0.5
23eaeee38497f131,overall weight,mass,C01,inorganic chemistry,0.25
e76e101b7fcf144d,generated electrical power,generative nucleus,H02,generation; conversion or distribution of electric power,0.0
f06ae95faf7899b2,panel frame,panel member,E05,locks; keys; window or door fittings; safes,0.75
60b9be8edd78e5da,load distribution system,lifting mechanism,B63,ships or other waterborne vessels; related equipment,0.25
172371d7b90a2be0,elastic assembly,rubber elastic assembly,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.5
dd76e5740fa2b2db,retaining insert,threaded member,F01,machines or engines in general; engine plants in general; steam engines,0.5
8bcc60d68049a5f2,further additional elements,elements of the hard disk,B81,microstructural technology,0.0
3c93e427256777e7,movement directions,working tools,B23,machine tools; metal-working not otherwise provided for,0.25
1df5291f66ca33bf,automatic coffee,automated machine,A47,furniture; domestic articles or appliances; coffee mills; spice mills; suction cleaners in general,0.5
e79da63604434e00,water propeller,blade,B64,aircraft; aviation; cosmonautics,0.25
99b6da9ba9372f19,combination function,electronic combination,H04,electric communication technique,0.25
c9284e3c65904502,biocytin,intracellular labeling,A61,medical or veterinary science; hygiene,0.5
add9e561c3cdb9fd,provide for tuning,frequency tuning,H01,basic electric elements,0.5
7169d2829d6ea95e,fountain head,cup,B67,"opening, closing {or cleaning} bottles, jars or similar containers; liquid handling",0.25
6cb2d28867b2002b,finger actuator,hydraulic actuator,B25,hand tools; portable power-driven tools; manipulators,0.5
8d2c6699c35b6924,provide in amounts,provide in weights,C04,cements; concrete; artificial stone; ceramics; refractories,0.5
f9a8b99941adcff4,cable securing,adapter shell,H01,basic electric elements,0.25
b2bae13d2c75c08f,water propeller,water erosion,B64,aircraft; aviation; cosmonautics,0.0
45b19354c536a77f,protocol component,messaging product,H04,electric communication technique,0.25
a503b483ac9afb67,acrylate groups,paper,D21,paper-making; production of cellulose,0.25
c3166687be4b2a39,transport from layer,fixed from layer,B29,working of plastics; working of substances in a plastic state in general,0.25
1ed1912d8862ada8,sawtooth waves,same polarity,G04,horology,0.5
e9694c0b55d259df,nvm array,scratch memory operating,H03,basic electronic circuitry,0.5
23004bd9ec4fac5e,define by memory,store by memory cell,G06,computing; calculating; counting,0.5
d78ec0c053366b48,acid absorption,hydrogenation,B01,physical or chemical processes or apparatus in general,0.25
756ec035e694722b,wood article,wooden material,B44,decorative arts,0.75
f8e6bec9a90a9bd4,form cutter,rattan pretreatment method,B27,working or preserving wood or similar material; nailing or stapling machines in general,0.25
983406869af8aef8,flexible belt,car,E01,"construction of roads, railways, or bridges",0.25
f0be7f47854fea1c,adaptive linear,signal,G01,measuring; testing,0.5
c9b7020a34e9c24e,feed control valve,feed check valve,B23,machine tools; metal-working not otherwise provided for,0.5
345fcbc956dd2d7b,selected box,selected package,B28,"working cement, clay, or stone",0.75
a10490e47925e51d,portable radio communication,radio signal,H01,basic electric elements,0.25
be65c85331883c12,reflection type liquid crystal display,reflection matrix type liquid crystal,G02,optics,0.5
604c75773201cbe5,hydrocarbyl substituted succinic,hydroxyl of the polycarboxylic,C10,"petroleum, gas or coke industries; technical gases containing carbon monoxide; fuels; lubricants; peat",0.25
829ebba6e49aef71,stationary rod,static rod,D01,natural or man-made threads or fibres; spinning,0.75
c18d0ac03b4ec1d7,arm design,force feedback,B24,grinding; polishing,0.0
87ec43705b9b7796,provider networks,service provider networks,H04,electric communication technique,0.75
3d5874cff4c84dc9,arc type,curvature type,B65,conveying; packing; storing; handling thin or filamentary material,0.75
8ab39cec3617c9d8,regeneration agent,resin agent,B01,physical or chemical processes or apparatus in general,0.5
e95f7c507d48fffa,organic starting,products,C25,electrolytic or electrophoretic processes; apparatus therefor,0.25
5cc394c5a9e5d27e,linear change,incremental change,G02,optics,0.25
d2d0db914f1dd6be,transparent liquid crystal display,general lcd,G09,education; cryptography; display; advertising; seals,0.5
f7d35b7eea37f325,non polar carrier,solvent of the carrier,C09,dyes; paints; polishes; natural resins; adhesives; compositions not otherwise provided for; applications of materials not otherwise provided for,0.5
84db34e2be6ec4ca,equip with blocks,equip with blocks,B23,machine tools; metal-working not otherwise provided for,1.0
d5f75af0f0699dd7,metastatic bone disease,metastatic bone,A61,medical or veterinary science; hygiene,0.5
1021fed447f0acad,generated electrical power,electric blood oxygen heart rate,F02,combustion engines; hot-gas or combustion-product engine plants,0.0
de3d59caff48dfb0,walnut oil,black walnut,A61,medical or veterinary science; hygiene,0.5
a556150cdfd0fcda,inner closed,inner closed end,E04,building,0.75
62d865801c077b8d,package member,electrophotographic pharmaceutical composition,B65,conveying; packing; storing; handling thin or filamentary material,0.25
223bc73d78c73a34,flow openings,inlet openings,F24,heating; ranges; ventilating,0.5
b07240735ffbaaf9,protocol component,protocol components,H04,electric communication technique,1.0
11ae72d9792af5ac,rocker lever,rocker arm,E05,locks; keys; window or door fittings; safes,0.75
8f503153606f57ba,achieve authentication,achieve success,H04,electric communication technique,0.0
b7bf3401f8fe0026,distributor pipe,outlet,F24,heating; ranges; ventilating,0.25
1c698e8915de8fc6,sequence conservation,hydrophobicity,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.25
a98227d3ddfd6131,rotatable chamber,substantially cylindrical chamber,B01,physical or chemical processes or apparatus in general,0.5
306c3b85979b215b,portable radio communication,radio communication unit,H01,basic electric elements,0.5
799cc7e380579986,polls,metal fibre,B21,mechanical metal-working without essentially removing material; punching metal,0.25
1f099de1cbc6ce2e,predetermined acceleration,sheave carrier,B66,hoisting; lifting; hauling,0.25
6c84806db4b05119,reduction factor,reduction function,H04,electric communication technique,0.75
5f385e5965d1a525,rocker lever,rocker arm,B21,mechanical metal-working without essentially removing material; punching metal,0.75
0f7fcb65c3797ab3,arrange in fashion,fashion settlement,G03,photography; cinematography; analogous techniques using waves other than optical waves; electrography; holography,0.5
8bbe86f6cccec799,content analysis,pulp,D21,paper-making; production of cellulose,0.25
bfb7dc297650a42a,cyanoacrylate polymer,cyanoacrylate prepolymer,B41,printing; lining machines; typewriters; stamps,0.75
eb85e834d7913cdf,non lamellar,lamellar,A61,medical or veterinary science; hygiene,0.25
f0d7ac9aa6e4dfb3,rocker lever,gear lever,B41,printing; lining machines; typewriters; stamps,0.0
3c82637b323807d5,linear systems,algebraic equations,G06,computing; calculating; counting,0.25
d36eb7a699028e37,feed control valve,check circuit,B23,machine tools; metal-working not otherwise provided for,0.5
877a8c10fab45533,liquid reservoirs,supply vessel,F01,machines or engines in general; engine plants in general; steam engines,0.25
7221b4f32b926ded,metallic binder,cohesion binding agent,C09,dyes; paints; polishes; natural resins; adhesives; compositions not otherwise provided for; applications of materials not otherwise provided for,0.5
61d32964ef6bbc81,toolpaths,tool tax,B22,casting; powder metallurgy,0.0
0f68380dbdeac494,compression loss,compressing device,F01,machines or engines in general; engine plants in general; steam engines,0.5
8780f309bfe9ead9,opc drum,photoconductor,G02,optics,0.5
f0af6a9d415a0283,general anesthesia,general store,A61,medical or veterinary science; hygiene,0.0
2d95b8c65dfef476,predetermined acceleration,acceleration accelerations,B66,hoisting; lifting; hauling,0.5
2062e6253fc2d67b,battery cell assembly,li ion uses,H01,basic electric elements,0.25
c4f4627a11763045,dicy,cyanamide,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.25
6446f51e77f44c61,display different pictures,double screen stereo imaging,G02,optics,0.5
c90d90998d4923c0,polls,poll systems,B21,mechanical metal-working without essentially removing material; punching metal,0.5
a405791a917f0782,rna seq,dna sequence,G16,information and communication technology [ict] specially adapted for specific application fields,0.5
79c66a430777bf98,parallel orientation,coaxial relationship,B05,"spraying or atomising in general; applying fluent materials to surfaces, in general",0.25
ebd4802314222689,materially less,material having less clustering,H01,basic electric elements,0.5
80c912a5ad14436c,water infiltration,infiltration problems,B01,physical or chemical processes or apparatus in general,0.5
5a5b54b086853069,electromagnetic radiation source,oscillations of magnetic fields,A22,butchering; meat treatment; processing poultry or fish,0.25
53e32e039bbaf814,fall to low value,low value resistor,B60,vehicles in general,0.5
07851a6d7bae4393,glass part,glass provided,B41,printing; lining machines; typewriters; stamps,0.5
151aa4a9f6493212,materially less,essentially less,C03,glass; mineral or slag wool,0.75
5131e43ac21a4860,insulation sleeve,identification code,H01,basic electric elements,0.25
a5fc4e8d3ea62a7f,inorganic hybrid,material organic,B32,layered products,0.25
c6c2b67e90ff8f40,multiplexed data,demodulated data,H01,basic electric elements,0.25
9eaaac360e68d8ea,map display system,scale measuring apparatus,G09,education; cryptography; display; advertising; seals,0.5
feacff350957eb26,synthetic training,creation of home,G06,computing; calculating; counting,0.0
fa4476e939114fa9,voltage values,voltage,B01,physical or chemical processes or apparatus in general,0.5
760cfc0c665cec5d,hydrocarbyl substituted succinic,sulfurous acid,C07,organic chemistry,0.0
58b641e50fb6cafa,acrylate groups,functional groups,D21,paper-making; production of cellulose,0.5
db7a9c42766678e2,final roll,final block programming,B41,printing; lining machines; typewriters; stamps,0.0
19180d1b35a51e5e,movement directions,machining tools,B23,machine tools; metal-working not otherwise provided for,0.25
35af5bd4c66b2fdc,use in positioning,use of raw material,G01,measuring; testing,0.0
b19a0967807515fe,brake arms,pedal plates,A63,sports; games; amusements,0.25
3c466d139cf46d4d,carburization,coating,C22,metallurgy; ferrous or non-ferrous alloys; treatment of alloys or non-ferrous metals,0.5
8bd6f4d94d485eab,measure surface temperature,surface temperature,B22,casting; powder metallurgy,0.5
e4e6ce409bcb61d4,time digital signal,time controller digital,H03,basic electronic circuitry,0.5
8c3daff441ebdf92,collator,coffee machine,G11,information storage,0.0
f09a7b3fd2aafd6c,energy storage spring,impulse,H02,generation; conversion or distribution of electric power,0.25
5242d8a8dd21d094,select unit,bistable digit select unit,H04,electric communication technique,0.5
6ebfa914d014e549,previously captured image,pictures taken,G01,measuring; testing,0.5
85b0899e50a339d7,rotation protrusion,slip projection,F15,fluid-pressure actuators; hydraulics or pneumatics in general,0.5
a3f8ce5eeac3ed4c,extraction location,withdrawal location,B29,working of plastics; working of substances in a plastic state in general,0.75
cad0ca419132b1e8,embedding groove,embedding spaces,B25,hand tools; portable power-driven tools; manipulators,0.75
1682ded3c3c08162,equipment unit,main road,H01,basic electric elements,0.0
be440253c9580185,sectional layer,layer formations,B22,casting; powder metallurgy,0.5
2c9393222e63235f,pre established parameters,locations of application program,A43,footwear,0.25
69fdc1ee88d3c2cb,storage lid,containment lid,B01,physical or chemical processes or apparatus in general,0.75
1d2a7bc6b3adda9d,parallel orientation,parallel alignment,G06,computing; calculating; counting,0.75
0abc8ab90431ff0e,curing resin composition,resin composition,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.5
f8c1fe1d493ec976,component composite coating,composition material coating,C09,dyes; paints; polishes; natural resins; adhesives; compositions not otherwise provided for; applications of materials not otherwise provided for,0.5
3a27452b88c284b6,metatarsal bones,boneless,A43,footwear,0.0
23dda08e7ea5e184,fdi,nonrotating body,G01,measuring; testing,0.25
2957db28f342c9ca,spreader body,locking body,B60,vehicles in general,0.25
9d984fc918a89bb2,hybrid bearing,rotor,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.25
9e0d8b62110347dc,maleic anhydride grafted,anhydride,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.25
c3ed588082851ada,inward travel,upper lower,G09,education; cryptography; display; advertising; seals,0.0
0d1130abb723288c,weldability,formability,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.5
2f6ae542239eab27,cathode layer,electroplating metal cathode,B01,physical or chemical processes or apparatus in general,0.5
90a4701a0c0d0dad,biocytin,biodiversity,A61,medical or veterinary science; hygiene,0.0
589d042f823f015e,sun member,drive shaft,F04,positive - displacement machines for liquids; pumps for liquids or elastic fluids,0.25
7dfeacac36133d66,shunt reactor,induction machine,G01,measuring; testing,0.5
6ceb36bd93d5cf69,pre established parameters,prepared,A43,footwear,0.0
6eec5e812afde895,connected means,disengage means,B23,machine tools; metal-working not otherwise provided for,0.25
aa185e540f40cc3f,smooth outer surface,cylindrical lens,B60,vehicles in general,0.25
4b3569f4e87095d2,rotary electric,rotary converter,F02,combustion engines; hot-gas or combustion-product engine plants,0.5
e34c9e7de2b93ffe,rhodium carbonyl,metal rod,C07,organic chemistry,0.0
290e98890693a2c9,insertion losses,loss money,H03,basic electronic circuitry,0.0
27581ab6f9e3fe4a,elastic assembly,actuator,E04,building,0.5
9637bbd0a875ed10,wake up procedures,back up procedures,G06,computing; calculating; counting,0.5
55fe43cc4afd13ea,heart pacemaker,brain stimulator,A61,medical or veterinary science; hygiene,0.25
4c1f3b6462738092,maleic anhydride grafted,pp g mah,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.75
3d987543905e945d,high gradient magnetic separators,magnetic charging device,B03,separation of solid materials using liquids or using pneumatic tables or jigs; magnetic or electrostatic separation of solid materials from solid materials or fluids; separation by high-voltage electric fields,0.0
5f0d395f77bc01db,average pore size,average size,C04,cements; concrete; artificial stone; ceramics; refractories,0.5
da43777068efa661,multiplexed data,demux processors,H04,electric communication technique,0.25
8b2a4d36536b4a63,nvm array,cm circuit device,H01,basic electric elements,0.5
1eff44f488d0b58f,outer bar,upper horizontal bar,E01,"construction of roads, railways, or bridges",0.5
968814afb88a9c61,average power ratio reduction,reducing average power,H04,electric communication technique,0.5
97443310e8669ffa,fountain head,pool,A61,medical or veterinary science; hygiene,0.25
c1188c1de44f6246,form cutter,vapour form,B22,casting; powder metallurgy,0.0
f3cca83226a7141e,oxidizing enzyme,enzymatically crystalline ester,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.0
b83087f5a078862b,sectional layer,c section,F42,ammunition; blasting,0.0
9e48dcf28ed91e09,electric field intensities,e field intensities,A61,medical or veterinary science; hygiene,0.75
71ac9fcb07aaec6e,absorbent properties,moisture proof properties,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.5
e98e0b872c444148,auxiliary water,industrial water,E03,water supply; sewerage,0.5
76bc5f15769c2aa1,equipment unit,medical equipment,H02,generation; conversion or distribution of electric power,0.0
3e580c4da38d01c1,material formation,film formation material,H01,basic electric elements,0.5
6d91319f45e8078d,descriptive term,descriptive term entry,G01,measuring; testing,0.75
a545a648b101fdcc,circumferential clamp,alternative embodiment,H01,basic electric elements,0.0
378e72462c7b0c5c,chagas disease,yeasts,C07,organic chemistry,0.0
c714b1e4d6912d7d,stabilizer members,hinge means,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.5
0791dce43c1c4176,rocker lever,resistor,B21,mechanical metal-working without essentially removing material; punching metal,0.0
5c96f28ebc517ee2,el display,light el display,H01,basic electric elements,0.75
8d76ea7c1d4f50c5,component control,component conditions,B60,vehicles in general,0.5
2eca4fd694c60043,transmit to platform,platform ladder,H04,electric communication technique,0.0
ee757a71a06e7b1f,prolog,preamble,G01,measuring; testing,0.5
d79593bd8a972827,disperse in plastic material,elasticity,C01,inorganic chemistry,0.25
44e2d8b31aa580b6,transport from layer,skin layers,D04,braiding; lace-making; knitting; trimmings; non-woven fabrics,0.0
11da59c8c0d07b2f,catheter distal end,catheter outer end,B65,conveying; packing; storing; handling thin or filamentary material,0.75
94ce7cb98d619bba,activating position,activator position,A61,medical or veterinary science; hygiene,0.5
b277c40963ce2182,control in steps,control in steps,B24,grinding; polishing,1.0
226f632563b89b30,fire ring,channel,E04,building,0.0
6ae18aea59a62100,combine with optical elements,associate with optical signal,G02,optics,0.5
17d613fe26e6944f,mentioned conveyor,mentioned person,A21,baking; edible doughs,0.0
9f3de8325500725d,carburization,carburization,B23,machine tools; metal-working not otherwise provided for,1.0
3cada3d937b8319f,wood article,wood material,B05,"spraying or atomising in general; applying fluent materials to surfaces, in general",0.75
8f99258c9d91d659,different conductivity,electrical resistivity,H03,basic electronic circuitry,0.5
e331f29421a0794d,overflow device,overspill device,A47,furniture; domestic articles or appliances; coffee mills; spice mills; suction cleaners in general,0.5
eb3cfd1508e8558b,fan,an apparatus with rotating blades,B61,railways,0.75
0b291f6cff04f594,physical transport medium,physical medium,G06,computing; calculating; counting,0.5
b58c764427df8248,elastic assembly,spring,B05,"spraying or atomising in general; applying fluent materials to surfaces, in general",0.5
af641086397bc42c,contact cable,output voltage,H01,basic electric elements,0.25
ebb71767fa01c850,direct received light,receiving goods,H04,electric communication technique,0.0
764c9c38adc46066,brush guard,hair brush,B60,vehicles in general,0.0
241d60269ae08972,water intake,beer keg tap,B67,"opening, closing {or cleaning} bottles, jars or similar containers; liquid handling",0.25
225051c49e13c686,dental aligners,orthodontic appliances,A61,medical or veterinary science; hygiene,0.5
7d512380582b56ab,linear systems,linear systems,B23,machine tools; metal-working not otherwise provided for,1.0
92af27a6b6e7a869,water infiltration,water erosion,E06,"doors, windows, shutters, or roller blinds in general; ladders",0.5
